date,waterInj,cat,group,water,oil,bhp,liquid
2015-01-01,,PROD2,P,282.7152,20.95715,389.0,303.6723
2015-02-01,,PROD2,P,328.7135,23.81915,389.0,352.5327
2015-03-01,,PROD2,P,289.7279,20.43685,389.0,310.1647
2015-04-01,,PROD2,P,218.3113,14.6307,393.0,232.942
2015-05-01,,PROD2,P,247.9945,16.46467,393.0,264.4592
2015-06-01,,PROD2,P,247.9727,15.99024,393.0,263.963
2015-07-01,,PROD2,P,187.0037,11.37594,393.0,198.3797
2015-08-01,,PROD2,P,201.6255,11.9532,392.0,213.5787
2015-09-01,,PROD2,P,229.9039,13.40546,392.0,243.3093
2015-10-01,,PROD2,P,203.6644,11.40455,392.0,215.069
2015-11-01,,PROD2,P,286.5064,15.99647,392.0,302.5028
2015-12-01,,PROD2,P,307.1295,16.62812,392.0,323.7577
2016-01-01,,PROD2,P,259.7846,13.52519,392.0,273.3098
2016-02-01,,PROD2,P,397.1855,20.77625,385.0,417.9617
2016-03-01,,PROD2,P,444.2259,23.37024,385.0,467.5962
2016-04-01,,PROD2,P,395.6847,20.73007,385.0,416.4148
2016-05-01,,PROD2,P,395.4013,20.69942,385.0,416.1007
2016-06-01,,PROD2,P,395.4233,20.63667,385.0,416.06
2016-07-01,,PROD2,P,403.7827,20.96884,385.0,424.7515
2016-08-01,,PROD2,P,383.7643,19.70632,386.0,403.4706
2016-09-01,,PROD2,P,384.33,19.51567,386.0,403.8457
2016-10-01,,PROD2,P,407.7128,20.53162,386.0,428.2444
2016-11-01,,PROD2,P,458.4923,22.95815,386.0,481.4504
2016-12-01,,PROD2,P,459.3409,22.79488,386.0,482.1358
2017-01-01,,PROD2,P,413.7239,20.2107,386.0,433.9346
2017-02-01,,PROD2,P,404.6513,19.46462,388.0,424.1159
2017-03-01,,PROD2,P,405.5215,19.27065,388.0,424.7922
2017-04-01,,PROD2,P,390.4985,18.27105,388.0,408.7696
2017-05-01,,PROD2,P,391.1772,18.04624,388.0,409.2235
2017-06-01,,PROD2,P,389.6085,17.71791,388.0,407.3264
2017-07-01,,PROD2,P,313.9055,13.92143,389.0,327.827
2017-08-01,,PROD2,P,314.3554,13.7253,389.0,328.0807
2017-09-01,,PROD2,P,329.184,14.16281,389.0,343.3468
2017-10-01,,PROD2,P,329.7284,13.92625,389.0,343.6546
2017-11-01,,PROD2,P,306.9506,12.7059,389.0,319.6565
2017-12-01,,PROD2,P,315.7378,12.82437,389.0,328.5622
2018-01-01,,PROD2,P,316.395,12.59072,389.0,328.9857
2018-02-01,,PROD2,P,317.0084,12.36437,389.0,329.3728
2018-03-01,,PROD2,P,272.0376,10.36685,391.0,282.4045
2018-04-01,,PROD2,P,272.5906,10.20184,391.0,282.7924
2018-05-01,,PROD2,P,273.0914,10.03929,391.0,283.1307
2018-06-01,,PROD2,P,292.2896,10.54687,391.0,302.8364
2018-07-01,,PROD2,P,292.7261,10.36609,391.0,303.0921
2018-08-01,,PROD2,P,270.5007,9.357506,391.0,279.8582
2018-09-01,,PROD2,P,308.682,10.49671,391.0,319.1788
2018-10-01,,PROD2,P,318.4753,10.64121,391.0,329.1165
2018-11-01,,PROD2,P,318.6792,10.44739,391.0,329.1266
2018-12-01,,PROD2,P,268.9473,8.609795,393.0,277.5571
2019-01-01,,PROD2,P,246.7428,7.744501,390.0,254.4873
2019-02-01,,PROD2,P,178.6496,5.425833,392.0,184.0754
2019-03-01,,PROD2,P,320.6052,9.784288,392.0,330.3895
2019-04-01,,PROD2,P,321.3392,9.6346,392.0,330.9738
2019-05-01,,PROD2,P,321.5802,9.468972,392.0,331.0492
2019-06-01,,PROD2,P,217.1256,6.202367,394.0,223.328
2019-07-01,,PROD2,P,187.8797,5.265888,394.0,193.1456
2019-08-01,,PROD2,P,237.5976,6.628536,394.0,244.2262
2019-09-01,,PROD2,P,185.0628,5.020795,394.0,190.0836
2019-10-01,,PROD2,P,343.3138,9.495048,389.0,352.8088
2019-11-01,,PROD2,P,292.6509,7.92573,391.0,300.5766
2019-12-01,,PROD2,P,323.0469,8.609786,387.0,331.6567
2010-02-01,,PROD3,P,0.0,88.35634,395.0,88.35634
2010-03-01,,PROD3,P,0.0,122.6499,392.0,122.6499
2010-04-01,,PROD3,P,0.0,111.7795,392.0,111.7795
2010-05-01,,PROD3,P,0.0,101.5342,392.0,101.5342
2010-06-01,,PROD3,P,0.0,116.6348,392.0,116.6348
2010-07-01,,PROD3,P,0.0,75.89835,392.0,75.89835
2010-08-01,,PROD3,P,0.0,128.1214,389.0,128.1214
2010-09-01,,PROD3,P,0.0,132.9362,389.0,132.9362
2010-10-01,,PROD3,P,0.0,104.1542,389.0,104.1542
2010-11-01,,PROD3,P,0.0,158.1269,389.0,158.1269
2010-12-01,,PROD3,P,0.0,146.6245,390.0,146.6245
2011-01-01,,PROD3,P,0.0,115.3332,391.0,115.3332
2011-02-01,,PROD3,P,0.0,117.6702,391.0,117.6702
2011-03-01,,PROD3,P,0.0,115.7477,391.0,115.7477
2011-04-01,,PROD3,P,0.0,123.8537,391.0,123.8537
2011-05-01,,PROD3,P,0.0,128.094,391.0,128.094
2011-06-01,,PROD3,P,0.0,136.3144,391.0,136.3144
2011-07-01,,PROD3,P,1.827267,117.7286,391.0,119.5558
2011-08-01,,PROD3,P,7.448555,89.40653,391.0,96.85508
2011-09-01,,PROD3,P,14.96941,67.18,391.0,82.14941
2011-10-01,,PROD3,P,27.69177,71.24353,387.0,98.93531
2011-11-01,,PROD3,P,34.16537,61.79496,387.0,95.96033
2011-12-01,,PROD3,P,41.03238,54.77943,387.0,95.81181
2012-01-01,,PROD3,P,46.91318,48.85775,387.0,95.77093
2012-02-01,,PROD3,P,51.73608,44.46826,387.0,96.20434
2012-03-01,,PROD3,P,38.31192,25.29711,391.0,63.60903
2012-04-01,,PROD3,P,34.82992,18.72546,393.0,53.55538
2012-05-01,,PROD3,P,37.45482,17.84829,393.0,55.30312
2012-06-01,,PROD3,P,45.5125,21.44654,393.0,66.95905
2012-07-01,,PROD3,P,39.69384,18.13527,393.0,57.82912
2012-08-01,,PROD3,P,65.76071,30.87193,386.0,96.63264
2012-09-01,,PROD3,P,27.56186,9.974638,393.0,37.53649
2012-10-01,,PROD3,P,28.60483,8.970238,393.0,37.57507
2012-11-01,,PROD3,P,39.8712,10.88126,393.0,50.75247
2012-12-01,,PROD3,P,41.08311,10.25165,393.0,51.33476
2013-01-01,,PROD3,P,41.99972,11.1644,390.0,53.16413
2013-02-01,,PROD3,P,67.13903,19.63113,386.0,86.77017
2013-03-01,,PROD3,P,70.68265,18.63474,386.0,89.31739
2013-04-01,,PROD3,P,67.58762,17.05546,386.0,84.64308
2013-05-01,,PROD3,P,63.45764,15.08486,387.0,78.54251
2013-06-01,,PROD3,P,64.2308,14.4907,387.0,78.72151
2013-07-01,,PROD3,P,69.21493,15.54491,387.0,84.75985
2013-08-01,,PROD3,P,78.18521,14.78624,387.0,92.97146
2013-09-01,,PROD3,P,50.80555,8.505997,391.0,59.31154
2013-10-01,,PROD3,P,64.76412,10.80849,391.0,75.57261
2013-11-01,,PROD3,P,55.10362,9.127875,391.0,64.23149
2013-12-01,,PROD3,P,59.08302,10.03978,391.0,69.1228
2014-01-01,,PROD3,P,64.54277,11.05433,390.0,75.59711
2014-02-01,,PROD3,P,66.15395,11.09138,390.0,77.24533
2014-03-01,,PROD3,P,69.78227,11.25037,390.0,81.03264
2014-04-01,,PROD3,P,67.91572,10.40228,390.0,78.318
2014-05-01,,PROD3,P,68.22518,10.09744,390.0,78.32261
2014-06-01,,PROD3,P,38.79455,5.096886,390.0,43.89144
2014-07-01,,PROD3,P,38.98768,4.751583,390.0,43.73926
2014-08-01,,PROD3,P,42.588,5.006368,390.0,47.59437
2014-09-01,,PROD3,P,56.42028,5.975881,390.0,62.39616
2014-10-01,,PROD3,P,67.04568,7.201186,390.0,74.24687
2014-11-01,,PROD3,P,53.21997,5.93688,390.0,59.15686
2014-12-01,,PROD3,P,49.4295,5.405223,390.0,54.83473
2015-01-01,,PROD3,P,55.41825,5.737109,390.0,61.15536
2015-02-01,,PROD3,P,65.08967,7.106743,390.0,72.19641
2015-03-01,,PROD3,P,56.62187,5.776539,390.0,62.39841
2015-04-01,,PROD3,P,71.54369,7.412642,390.0,78.95633
2015-05-01,,PROD3,P,79.95122,7.875343,390.0,87.82656
2015-06-01,,PROD3,P,80.36433,7.67732,390.0,88.04165
2015-07-01,,PROD3,P,97.19273,9.913735,386.0,107.1064
2015-08-01,,PROD3,P,100.5023,10.29216,385.0,110.7945
2015-09-01,,PROD3,P,49.06599,4.657463,392.0,53.72346
2015-10-01,,PROD3,P,68.9482,6.372372,389.0,75.32058
2015-11-01,,PROD3,P,48.04424,3.645241,394.0,51.68948
2015-12-01,,PROD3,P,52.8253,3.917044,394.0,56.74235
2016-01-01,,PROD3,P,40.03076,3.007306,394.0,43.03807
2016-02-01,,PROD3,P,10.07589,0.6508,394.0,10.72669
2016-03-01,,PROD3,P,23.32481,1.369488,394.0,24.69429
2016-04-01,,PROD3,P,9.76331,0.527692,394.0,10.291
2016-05-01,,PROD3,P,9.538261,0.485395,394.0,10.02365
2016-06-01,,PROD3,P,9.292872,0.449628,394.0,9.7425
2016-07-01,,PROD3,P,11.40348,0.532757,394.0,11.93623
2016-08-01,,PROD3,P,15.79528,0.737454,394.0,16.53273
2016-09-01,,PROD3,P,15.54013,0.709887,394.0,16.25001
2016-10-01,,PROD3,P,21.20486,0.992684,394.0,22.19754
2016-11-01,,PROD3,P,35.79068,1.637615,394.0,37.42829
2016-12-01,,PROD3,P,35.75029,1.596745,394.0,37.34704
2017-01-01,,PROD3,P,23.69251,0.953683,394.0,24.6462
2017-02-01,,PROD3,P,72.66882,3.410369,391.0,76.07918
2017-03-01,,PROD3,P,72.03476,3.504498,391.0,75.53926
2017-04-01,,PROD3,P,67.89456,3.287536,391.0,71.1821
2017-05-01,,PROD3,P,67.79387,3.271352,391.0,71.06523
2017-06-01,,PROD3,P,65.5069,3.346241,391.0,68.85314
2017-07-01,,PROD3,P,87.68447,4.576447,388.0,92.26091
2017-08-01,,PROD3,P,87.43197,4.591741,388.0,92.02372
2017-09-01,,PROD3,P,59.78128,2.998472,391.0,62.77975
2017-10-01,,PROD3,P,59.90897,2.929277,391.0,62.83824
2017-11-01,,PROD3,P,42.15653,2.080069,392.0,44.2366
2017-12-01,,PROD3,P,43.82542,2.205012,392.0,46.03044
2018-01-01,,PROD3,P,43.54396,2.214939,392.0,45.75889
2018-02-01,,PROD3,P,43.29441,2.215069,392.0,45.50948
2018-03-01,,PROD3,P,52.83472,2.787368,392.0,55.62209
2018-04-01,,PROD3,P,52.59647,2.806193,392.0,55.40266
2018-05-01,,PROD3,P,52.42403,2.809162,392.0,55.23319
2018-06-01,,PROD3,P,57.36217,3.004496,392.0,60.36667
2018-07-01,,PROD3,P,57.37098,2.957878,392.0,60.32886
2018-08-01,,PROD3,P,62.95742,3.15656,391.0,66.11398
2018-09-01,,PROD3,P,73.41506,3.476902,391.0,76.89196
2018-10-01,,PROD3,P,76.43101,3.469957,391.0,79.90097
2018-11-01,,PROD3,P,76.75556,3.372815,391.0,80.12838
2018-12-01,,PROD3,P,53.7519,2.165256,394.0,55.91716
2019-01-01,,PROD3,P,69.40433,2.968566,389.0,72.37289
2019-02-01,,PROD3,P,74.05696,3.321886,389.0,77.37885
2019-03-01,,PROD3,P,109.0333,4.954829,389.0,113.9881
2019-04-01,,PROD3,P,109.1017,4.932521,389.0,114.0342
2019-05-01,,PROD3,P,109.2537,4.878773,389.0,114.1325
2019-06-01,,PROD3,P,107.8033,4.573317,389.0,112.3767
2019-07-01,,PROD3,P,77.38644,3.217564,391.0,80.604
2019-08-01,,PROD3,P,91.04628,3.591277,391.0,94.63755
2019-09-01,,PROD3,P,148.36,5.89649,385.0,154.2565
2019-10-01,,PROD3,P,59.34566,2.154219,391.0,61.49988
2019-11-01,,PROD3,P,70.83142,2.470714,391.0,73.30213
2019-12-01,,PROD3,P,29.35377,0.983941,391.0,30.33771
2010-02-01,,PROD4,P,0.0,107.0056,395.0,107.0056
2010-03-01,,PROD4,P,0.0,97.02041,395.0,97.02041
2010-04-01,,PROD4,P,0.0,156.3646,391.0,156.3646
2010-05-01,,PROD4,P,0.0,84.52442,394.0,84.52442
2010-06-01,,PROD4,P,0.0,107.237,394.0,107.237
2010-07-01,,PROD4,P,0.0,102.3172,391.0,102.3172
2010-08-01,,PROD4,P,0.0,62.78734,394.0,62.78734
2010-09-01,,PROD4,P,0.0,70.77313,394.0,70.77313
2010-10-01,,PROD4,P,0.0,193.4143,385.0,193.4143
2010-11-01,,PROD4,P,0.0,109.8241,394.0,109.8241
2010-12-01,,PROD4,P,0.0,113.364,394.0,113.364
2011-01-01,,PROD4,P,0.0,194.9865,388.0,194.9865
2011-02-01,,PROD4,P,0.0,195.8418,388.0,195.8418
2011-03-01,,PROD4,P,0.0,193.0309,388.0,193.0309
2011-04-01,,PROD4,P,0.0,200.748,388.0,200.748
2011-05-01,,PROD4,P,1.004674,184.6068,388.0,185.6114
2011-06-01,,PROD4,P,12.31007,132.79,388.0,145.1
2011-07-01,,PROD4,P,20.01651,118.8094,388.0,138.8259
2011-08-01,,PROD4,P,25.94025,114.0763,388.0,140.0166
2011-09-01,,PROD4,P,31.94208,105.5319,388.0,137.474
2011-10-01,,PROD4,P,36.83418,91.17311,388.0,128.0073
2011-11-01,,PROD4,P,44.11316,79.94033,388.0,124.0535
2011-12-01,,PROD4,P,36.10152,46.02445,393.0,82.12596
2012-01-01,,PROD4,P,39.64095,42.23673,393.0,81.87769
2012-02-01,,PROD4,P,43.04581,38.46731,393.0,81.51313
2012-03-01,,PROD4,P,62.86953,53.88761,387.0,116.7571
2012-04-01,,PROD4,P,67.94026,50.20556,387.0,118.1458
2012-05-01,,PROD4,P,72.76647,45.88686,387.0,118.6533
2012-06-01,,PROD4,P,77.43518,42.35109,389.0,119.7862
2012-07-01,,PROD4,P,76.30172,36.42657,389.0,112.7282
2012-08-01,,PROD4,P,74.3998,31.77785,389.0,106.1776
2012-09-01,,PROD4,P,62.07453,21.8971,389.0,83.97164
2012-10-01,,PROD4,P,64.57172,20.07526,389.0,84.64698
2012-11-01,,PROD4,P,62.30388,16.83355,391.0,79.13743
2012-12-01,,PROD4,P,64.35958,15.70826,391.0,80.06784
2013-01-01,,PROD4,P,50.82403,10.82428,391.0,61.64831
2013-02-01,,PROD4,P,61.03465,12.26291,391.0,73.29756
2013-03-01,,PROD4,P,90.43553,19.29858,387.0,109.7341
2013-04-01,,PROD4,P,86.78167,18.39039,387.0,105.172
2013-05-01,,PROD4,P,88.20555,18.13629,387.0,106.3418
2013-06-01,,PROD4,P,89.11698,17.48154,387.0,106.5985
2013-07-01,,PROD4,P,56.82222,9.449673,392.0,66.27189
2013-08-01,,PROD4,P,108.7128,18.99753,386.0,127.7104
2013-09-01,,PROD4,P,109.397,18.22885,386.0,127.6259
2013-10-01,,PROD4,P,56.47131,7.853965,394.0,64.32527
2013-11-01,,PROD4,P,134.9897,20.27102,385.0,155.2607
2013-12-01,,PROD4,P,105.8792,14.95844,389.0,120.8377
2014-01-01,,PROD4,P,106.0152,14.15529,389.0,120.1705
2014-02-01,,PROD4,P,108.6024,13.73601,389.0,122.3385
2014-03-01,,PROD4,P,112.3736,13.55743,389.0,125.931
2014-04-01,,PROD4,P,129.8689,15.14337,387.0,145.0122
2014-05-01,,PROD4,P,130.9854,14.6729,387.0,145.6583
2014-06-01,,PROD4,P,86.96178,8.739837,387.0,95.70162
2014-07-01,,PROD4,P,87.7868,8.189179,387.0,95.97598
2014-08-01,,PROD4,P,94.61087,8.366571,387.0,102.9774
2014-09-01,,PROD4,P,105.6796,8.969391,387.0,114.649
2014-10-01,,PROD4,P,124.8256,10.39167,387.0,135.2173
2014-11-01,,PROD4,P,115.079,9.245852,387.0,124.3248
2014-12-01,,PROD4,P,109.4285,8.45498,387.0,117.8835
2015-01-01,,PROD4,P,114.6402,8.558874,387.0,123.1991
2015-02-01,,PROD4,P,47.67136,3.198946,394.0,50.87031
2015-03-01,,PROD4,P,106.7879,7.213184,388.0,114.001
2015-04-01,,PROD4,P,133.4593,9.06535,388.0,142.5246
2015-05-01,,PROD4,P,140.2348,9.413589,388.0,149.6484
2015-06-01,,PROD4,P,140.7904,9.232189,388.0,150.0225
2015-07-01,,PROD4,P,125.1013,8.002571,388.0,133.1039
2015-08-01,,PROD4,P,117.0397,7.284901,388.0,124.3246
2015-09-01,,PROD4,P,129.2255,7.850666,388.0,137.0762
2015-10-01,,PROD4,P,145.2631,8.72121,386.0,153.9844
2015-11-01,,PROD4,P,167.4051,9.862659,386.0,177.2678
2015-12-01,,PROD4,P,124.3123,7.005627,390.0,131.3179
2016-01-01,,PROD4,P,114.9378,6.248691,390.0,121.1865
2016-02-01,,PROD4,P,64.83664,3.280627,390.0,68.11727
2016-03-01,,PROD4,P,75.41752,3.663405,390.0,79.08093
2016-04-01,,PROD4,P,65.25389,3.032893,390.0,68.28678
2016-05-01,,PROD4,P,65.39021,2.939577,390.0,68.32978
2016-06-01,,PROD4,P,65.49311,2.861238,390.0,68.35435
2016-07-01,,PROD4,P,67.31162,2.873974,390.0,70.18559
2016-08-01,,PROD4,P,74.89998,3.141746,390.0,78.04173
2016-09-01,,PROD4,P,74.9157,3.084616,390.0,78.00032
2016-10-01,,PROD4,P,40.01771,1.578708,393.0,41.59641
2016-11-01,,PROD4,P,51.08005,1.984105,393.0,53.06416
2016-12-01,,PROD4,P,50.95575,1.948355,393.0,52.9041
2017-01-01,,PROD4,P,121.6506,4.76722,387.0,126.4178
2017-02-01,,PROD4,P,60.28294,2.27824,393.0,62.56118
2017-03-01,,PROD4,P,60.32379,2.239064,393.0,62.56285
2017-04-01,,PROD4,P,84.26431,3.123613,391.0,87.38792
2017-05-01,,PROD4,P,84.19549,3.090542,391.0,87.28604
2017-06-01,,PROD4,P,41.93847,1.47512,394.0,43.41359
2017-07-01,,PROD4,P,104.8853,3.746488,389.0,108.6318
2017-08-01,,PROD4,P,104.7927,3.723385,389.0,108.5161
2017-09-01,,PROD4,P,110.8285,3.910544,389.0,114.739
2017-10-01,,PROD4,P,110.8492,3.868145,389.0,114.7174
2017-11-01,,PROD4,P,92.56044,3.163632,390.0,95.72407
2017-12-01,,PROD4,P,80.08333,2.677555,391.0,82.76088
2018-01-01,,PROD4,P,80.08654,2.630423,391.0,82.71696
2018-02-01,,PROD4,P,80.04209,2.587466,391.0,82.62955
2018-03-01,,PROD4,P,97.11164,3.120473,391.0,100.2321
2018-04-01,,PROD4,P,97.1719,3.08465,391.0,100.2565
2018-05-01,,PROD4,P,97.22143,3.048126,391.0,100.2695
2018-06-01,,PROD4,P,101.2967,3.141704,391.0,104.4384
2018-07-01,,PROD4,P,101.3,3.104315,391.0,104.4043
2018-08-01,,PROD4,P,125.0576,3.813139,389.0,128.8707
2018-09-01,,PROD4,P,133.2428,4.030305,389.0,137.2731
2018-10-01,,PROD4,P,135.3626,4.048153,389.0,139.4107
2018-11-01,,PROD4,P,135.4535,3.994168,389.0,139.4477
2018-12-01,,PROD4,P,186.2006,5.460618,387.0,191.6612
2019-01-01,,PROD4,P,134.4004,3.848717,387.0,138.2491
2019-02-01,,PROD4,P,148.5064,4.182388,387.0,152.6888
2019-03-01,,PROD4,P,71.79843,1.953964,394.0,73.7524
2019-04-01,,PROD4,P,71.92828,1.90949,394.0,73.83777
2019-05-01,,PROD4,P,71.80441,1.870773,394.0,73.67518
2019-06-01,,PROD4,P,171.5526,4.549489,388.0,176.1021
2019-07-01,,PROD4,P,167.5907,4.420521,388.0,172.0112
2019-08-01,,PROD4,P,178.449,4.667187,388.0,183.1162
2019-09-01,,PROD4,P,176.7831,4.572261,387.0,181.3554
2019-10-01,,PROD4,P,143.9807,3.664484,387.0,147.6452
2019-11-01,,PROD4,P,162.8025,4.094281,387.0,166.8968
2019-12-01,,PROD4,P,110.183,2.711095,387.0,112.8941
